date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
2021-06-09T00:00:00.000Z,127.13,127.75,126.52,127.21,56877937,124.162962538,124.7684925999,123.5671990899,124.2410954492,56877937,0.0,1.0
2021-06-10T00:00:00.000Z,126.11,128.19,125.94,127.02,71186421,123.16676792,125.1982236116,123.0007354836,124.055529785,71186421,0.0,1.0
2021-06-11T00:00:00.000Z,127.35,127.44,126.1,126.53,53522373,124.3778280438,124.4657275689,123.157001306,123.5769657038,53522373,0.0,1.0
2021-06-14T00:00:00.000Z,130.48,130.54,127.07,127.82,96906490,127.4347781952,127.4933778786,124.1043628546,124.8368588972,96906490,0.0,1.0
2021-06-15T00:00:00.000Z,129.64,130.6,129.39,129.94,62746332,126.6143826274,127.551977562,126.3702172799,126.9073810445,62746332,0.0,1.0
2021-06-16T00:00:00.000Z,130.15,130.89,128.461,130.37,91339351,127.1124799364,127.8352093652,125.4628988483,127.3273454423,91339351,0.0,1.0
2021-06-17T00:00:00.000Z,131.79,132.55,129.65,129.8,96721669,128.7142046164,129.4564672729,126.6241492413,126.7706484498,96721669,0.0,1.0
2021-06-18T00:00:00.000Z,130.46,131.51,130.24,130.71,108953309,127.4152449674,128.4407394271,127.2003794615,127.6594103149,108953309,0.0,1.0
2021-06-21T00:00:00.000Z,132.3,132.41,129.21,130.3,79663316,129.2123019254,129.3197346783,126.1944182296,127.258979145,79663316,0.0,1.0
2021-06-22T00:00:00.000Z,133.98,134.08,131.62,132.13,74783618,130.8530930609,130.9507592,128.54817218,129.046269489,74783618,0.0,1.0
2021-06-23T00:00:00.000Z,133.7,134.32,133.23,133.77,60214200,130.5796278717,131.1851579336,130.1205970183,130.647994169,60214200,0.0,1.0
2021-06-24T00:00:00.000Z,133.41,134.64,132.93,134.45,68710998,130.2963960685,131.4976895785,129.8275986012,131.3121239143,68710998,0.0,1.0
2021-06-25T00:00:00.000Z,133.11,133.89,132.81,133.46,70783746,130.0033976515,130.7651935358,129.7103992344,130.345229138,70783746,0.0,1.0
2021-06-28T00:00:00.000Z,134.78,135.245,133.35,133.41,62111303,131.6344221731,132.0885697196,130.2377963851,130.2963960685,62111303,0.0,1.0
2021-06-29T00:00:00.000Z,136.33,136.49,134.35,134.8,64556081,133.1482473279,133.3045131504,131.2144577753,131.6539554009,64556081,0.0,1.0
2021-06-30T00:00:00.000Z,136.96,137.41,135.87,136.17,63261393,133.7635440038,134.2030416294,132.6989830884,132.9919815055,63261393,0.0,1.0
2021-07-01T00:00:00.000Z,137.27,137.33,135.76,136.6,52485781,134.0663090347,134.1249087182,132.5915503355,133.4119459033,52485781,0.0,1.0
2021-07-02T00:00:00.000Z,139.96,140.0,137.745,137.9,78945572,136.6935281744,136.73259463,134.5302231951,134.6816057106,78945572,0.0,1.0
2021-07-06T00:00:00.000Z,142.02,143.15,140.07,140.07,108181793,138.7054506383,139.8090780092,136.8009609273,136.8009609273,108181793,0.0,1.0
2021-07-07T00:00:00.000Z,144.57,144.89,142.66,143.535,104911589,141.1959371833,141.5084688282,139.330513928,140.1850926444,104911589,0.0,1.0
2021-07-08T00:00:00.000Z,143.24,144.06,140.665,141.58,105575458,139.8969775343,140.6978398743,137.3820744545,138.2757196266,105575458,0.0,1.0
2021-07-09T00:00:00.000Z,145.11,145.65,142.6522,142.75,99890800,141.723334334,142.2507314847,139.3228959692,139.4184134531,99890800,0.0,1.0
2021-07-12T00:00:00.000Z,144.5,146.32,144.0,146.21,76299719,141.127570886,142.9050946162,140.6392401909,142.7976618633,76299719,0.0,1.0
2021-07-13T00:00:00.000Z,145.64,147.46,143.63,144.03,100827099,142.2409648708,144.018488601,140.2778754765,140.6685400326,100827099,0.0,1.0
2021-07-14T00:00:00.000Z,149.15,149.57,147.68,148.1,127050785,145.6690463505,146.0792441344,144.2333541069,144.6435518908,127050785,0.0,1.0
2021-07-15T00:00:00.000Z,148.48,150.0,147.09,149.24,106820297,145.014683219,146.4992085322,143.6571238867,145.7569458756,106820297,0.0,1.0
2021-07-16T00:00:00.000Z,146.39,149.76,145.88,148.46,93251426,142.9734609135,146.2648097985,142.4753636045,144.9951499912,93251426,0.0,1.0
2021-07-19T00:00:00.000Z,142.45,144.07,141.67,143.75,121434571,139.1254150361,140.7076064882,138.3636191517,140.3950748433,121434571,0.0,1.0
2021-07-20T00:00:00.000Z,146.15,147.0997,142.96,143.46,96350036,142.7390621799,143.6665975021,139.6235123451,140.1118430402,96350036,0.0,1.0
2021-07-21T00:00:00.000Z,145.4,146.13,144.63,145.53,74993460,142.0065661372,142.719528952,141.2545368667,142.1335321179,74993460,0.0,1.0
2021-07-22T00:00:00.000Z,146.8,148.195,145.81,145.935,77338156,143.3738920835,144.7363347228,142.4069973072,142.529079981,77338156,0.0,1.0
2021-07-23T00:00:00.000Z,148.56,148.7177,146.92,147.55,71447416,145.0928161303,145.2468356315,143.4910914503,144.1063881261,71447416,0.0,1.0
2021-07-26T00:00:00.000Z,148.99,149.83,147.7,148.27,72434089,145.5127805281,146.3331760958,144.2528873347,144.8095843271,72434089,0.0,1.0
2021-07-27T00:00:00.000Z,146.77,149.21,145.55,149.12,104818578,143.3445922418,145.7276460339,142.1530653457,145.6397465088,104818578,0.0,1.0
2021-07-28T00:00:00.000Z,144.98,146.97,142.54,144.81,118931191,141.5963683533,143.5399245198,139.2133145612,141.430335917,118931191,0.0,1.0
2021-07-29T00:00:00.000Z,145.64,146.55,144.58,144.685,54323047,142.2409648708,143.1297267359,141.2057037972,141.3082532432,54323047,0.0,1.0
2021-07-30T00:00:00.000Z,145.86,146.33,144.11,144.38,70440626,142.4558303767,142.9148612301,140.7466729438,141.0103715192,70440626,0.0,1.0
2021-08-02T00:00:00.000Z,145.52,146.95,145.25,146.36,62879961,142.123765504,143.520391292,141.8600669287,142.9441610718,62879961,0.0,1.0
2021-08-03T00:00:00.000Z,147.36,148.045,145.18,145.81,64786618,143.920822462,144.5898355143,141.7917006313,142.4069973072,64786618,0.0,1.0
2021-08-04T00:00:00.000Z,146.95,147.79,146.28,147.27,56368271,143.520391292,144.3407868598,142.8660281606,143.8329229369,56368271,0.0,1.0
2021-08-05T00:00:00.000Z,147.06,147.84,146.17,146.98,46397674,143.6278240449,144.3896199293,142.7585954077,143.5496911337,46397674,0.0,1.0
2021-08-06T00:00:00.000Z,146.14,147.11,145.63,146.35,54126813,142.9441610718,143.8929487838,142.4453139242,143.1495687208,54126813,0.22,1.0
2021-08-09T00:00:00.000Z,146.09,146.7,145.52,146.2,48908689,142.8952544887,143.4919148025,142.3377194414,143.0028489715,48908689,0.0,1.0
2021-08-10T00:00:00.000Z,145.6,147.71,145.3,146.44,69023081,142.4159699744,144.479827781,142.1225304758,143.2376005704,69023081,0.0,1.0
2021-08-11T00:00:00.000Z,145.86,146.72,145.53,146.05,48493463,142.6702842065,143.5114774357,142.347500758,142.8561292222,48493463,0.0,1.0
2021-08-12T00:00:00.000Z,148.89,149.05,145.84,146.19,73779113,145.6340231421,145.790524208,142.6507215732,142.9930676549,73779113,0.0,1.0
2021-08-13T00:00:00.000Z,149.1,149.4444,148.27,148.97,58846293,145.8394307911,146.1762993354,145.0275815117,145.712273675,58846293,0.0,1.0
2021-08-16T00:00:00.000Z,151.12,151.19,146.47,148.535,103558782,147.8152567481,147.8837259645,143.2669445202,145.2867864021,103558782,0.0,1.0
2021-08-17T00:00:00.000Z,150.19,151.68,149.09,150.23,92229735,146.9055943025,148.3630104788,145.8296494744,146.944719569,92229735,0.0,1.0
2021-08-18T00:00:00.000Z,146.36,150.72,146.15,149.8,86325990,143.1593500374,147.4240040834,142.9539423884,146.5241229544,86325990,0.0,1.0
2021-08-19T00:00:00.000Z,146.7,148.0,144.5,145.03,86960310,143.4919148025,144.763485963,141.3400251463,141.8584349271,86960310,0.0,1.0
2021-08-20T00:00:00.000Z,148.19,148.5,146.78,147.44,60549630,144.9493309787,145.2525517939,143.5701653354,144.2157322323,60549630,0.0,1.0
2021-08-23T00:00:00.000Z,149.71,150.19,147.89,148.31,60131810,146.4360911048,146.9055943025,144.6558914801,145.0667067781,60131810,0.0,1.0
2021-08-24T00:00:00.000Z,149.62,150.86,149.15,149.45,48606428,146.3480592552,147.560942516,145.8883373742,146.1817768727,48606428,0.0,1.0
2021-08-25T00:00:00.000Z,148.36,150.32,147.8,149.81,58991297,145.1156133612,147.0327514186,144.5678596306,146.533904271,58991297,0.0,1.0
2021-08-26T00:00:00.000Z,147.54,149.12,147.51,148.35,48597195,144.3135453985,145.8589934243,144.2842014486,145.1058320446,48597195,0.0,1.0
2021-08-27T00:00:00.000Z,148.6,148.75,146.83,147.48,55802388,145.3503649601,145.4970847094,143.6190719185,144.2548574988,55802388,0.0,1.0
2021-08-30T00:00:00.000Z,153.12,153.49,148.61,149.0,90956723,149.7715200719,150.1334287868,145.3601462767,145.7416176249,90956723,0.0,1.0
2021-08-31T00:00:00.000Z,151.83,152.8,151.29,152.66,86453117,148.5097302281,149.4585179401,147.9815391306,149.3215795075,86453117,0.0,1.0
2021-09-01T00:00:00.000Z,152.51,154.98,152.34,152.83,80313711,149.1748597582,151.5908449631,149.0085773756,149.48786189,80313711,0.0,1.0
2021-09-02T00:00:00.000Z,153.65,154.72,152.4,153.87,71171317,150.2899298528,151.336530731,149.0672652754,150.5051188184,71171317,0.0,1.0
2021-09-03T00:00:00.000Z,154.3,154.63,153.09,153.76,57866066,150.925715433,151.2484988814,149.7421761221,150.3975243356,57866066,0.0,1.0
2021-09-07T00:00:00.000Z,156.69,157.26,154.39,154.97,82278261,153.263450105,153.8209851523,151.0137472826,151.5810636465,82278261,0.0,1.0
2021-09-08T00:00:00.000Z,155.11,157.04,153.975,156.98,74420207,151.7180020791,153.6057961866,150.6078226429,153.5471082869,74420207,0.0,1.0
2021-09-09T00:00:00.000Z,154.07,156.11,153.95,155.49,57305730,150.7007451508,152.6961337411,150.5833693513,152.0896921107,57305730,0.0,1.0
2021-09-10T00:00:00.000Z,148.97,155.48,148.7,155.0,140893235,145.712273675,152.0799107941,145.4481781263,151.6104075963,140893235,0.0,1.0
2021-09-13T00:00:00.000Z,149.55,151.42,148.75,150.63,102404329,146.2795900389,148.1086962467,145.4970847094,147.3359722338,102404329,0.0,1.0
2021-09-14T00:00:00.000Z,148.12,151.07,146.91,150.35,109296295,144.8808617624,147.766350165,143.6973224515,147.0620953684,109296295,0.0,1.0
2021-09-15T00:00:00.000Z,149.03,149.44,146.37,148.56,83281315,145.7709615747,146.1719955561,143.169131354,145.3112396936,83281315,0.0,1.0
2021-09-16T00:00:00.000Z,148.79,148.97,147.221,148.44,68034149,145.5362099759,145.712273675,144.0015213983,145.1938638942,68034149,0.0,1.0
2021-09-17T00:00:00.000Z,146.06,148.82,145.76,148.82,129868824,142.8659105388,145.5655539257,142.5724710403,145.5655539257,129868824,0.0,1.0
2021-09-20T00:00:00.000Z,142.94,144.84,141.27,143.8,123478863,139.8141397537,141.6725899113,138.1806598783,140.6553329829,123478863,0.0,1.0
2021-09-21T00:00:00.000Z,143.43,144.6,142.78,143.93,75833962,140.293424268,141.4378383125,139.6576386878,140.782490099,75833962,0.0,1.0
2021-09-22T00:00:00.000Z,145.85,146.43,143.7001,144.45,76404341,142.6605028898,143.2278192537,140.5576176299,141.2911185632,76404341,0.0,1.0
2021-09-23T00:00:00.000Z,146.83,147.08,145.64,146.65,64838170,143.6190719185,143.863604834,142.4550952408,143.4430082194,64838170,0.0,1.0
2021-09-24T00:00:00.000Z,146.92,147.4701,145.56,145.66,53477869,143.7071037681,144.2451739953,142.3768447079,142.4746578741,53477869,0.0,1.0
2021-09-27T00:00:00.000Z,145.37,145.96,143.82,145.47,74150729,142.1909996921,142.7680973727,140.6748956162,142.2888128583,74150729,0.0,1.0
2021-09-28T00:00:00.000Z,141.91,144.75,141.69,143.25,108972340,138.8066641419,141.5845580617,138.5914751763,140.1173605689,108972340,0.0,1.0
2021-09-29T00:00:00.000Z,142.83,144.45,142.03,142.47,74602044,139.7065452709,141.2911185632,138.9240399413,139.3544178726,74602044,0.0,1.0
2021-09-30T00:00:00.000Z,141.5,144.378,141.28,143.66,89056664,138.4056301605,141.2206930835,138.1904411949,140.5183945503,89056664,0.0,1.0
2021-10-01T00:00:00.000Z,142.65,142.92,139.1101,141.9,94639581,139.5304815717,139.7945771204,136.0679933017,138.7968828253,94639581,0.0,1.0
2021-10-04T00:00:00.000Z,139.14,142.21,138.27,141.76,98322008,136.0972394384,139.1001036405,135.2462648925,138.6599443926,98322008,0.0,1.0
2021-10-05T00:00:00.000Z,141.11,142.24,139.36,139.49,80861062,138.0241588124,139.1294475903,136.312428404,136.4395855201,80861062,0.0,1.0
2021-10-06T00:00:00.000Z,142.0,142.15,138.37,139.47,83221119,138.8946959915,139.0414157408,135.3440780587,136.4200228868,83221119,0.0,1.0
2021-10-07T00:00:00.000Z,143.29,144.215,142.72,143.06,61732656,140.1564858353,141.0612576226,139.5989507881,139.9315155531,61732656,0.0,1.0
2021-10-08T00:00:00.000Z,142.9,144.1781,142.56,144.03,58773155,139.7750144872,141.0251645643,139.4424497222,140.8803032652,58773155,0.0,1.0
2021-10-11T00:00:00.000Z,142.81,144.81,141.81,142.27,64452219,139.6869826376,141.6432459615,138.7088509757,139.1587915402,64452219,0.0,1.0
2021-10-12T00:00:00.000Z,141.51,143.25,141.0401,143.23,73035859,138.4154114771,140.1173605689,137.9557874092,140.0977979356,73035859,0.0,1.0
2021-10-13T00:00:00.000Z,140.91,141.4,139.2,141.235,78762721,137.82853248,138.3078169943,136.1559273381,138.1464252701,78762721,0.0,1.0
2021-10-14T00:00:00.000Z,143.76,143.88,141.51,142.11,69907100,140.6162077164,140.7335835159,138.4154114771,139.0022904743,69907100,0.0,1.0
2021-10-15T00:00:00.000Z,144.84,144.895,143.51,143.77,67940334,141.6725899113,141.7263871527,140.371674801,140.6259890331,67940334,0.0,1.0
2021-10-18T00:00:00.000Z,146.55,146.84,143.16,143.445,85589175,143.3451950532,143.6288532351,140.0293287193,140.3080962429,85589175,0.0,1.0
2021-10-19T00:00:00.000Z,148.76,149.17,146.55,147.01,76378894,145.506866026,145.9079000074,143.3451950532,143.7951356177,76378894,0.0,1.0
2021-10-20T00:00:00.000Z,149.26,149.7539,148.12,148.7,58418788,145.995931857,146.4790310848,144.8808617624,145.4481781263,58418788,0.0,1.0
2021-10-21T00:00:00.000Z,149.48,149.64,147.87,148.81,61420990,146.2111208226,146.3676218885,144.6363288469,145.5557726091,61420990,0.0,1.0
2021-10-22T00:00:00.000Z,148.69,150.18,148.64,149.69,58883443,145.4383968097,146.8958129859,145.3894902266,146.4165284716,58883443,0.0,1.0
2021-10-25T00:00:00.000Z,148.64,149.37,147.6211,148.68,50720556,145.3894902266,146.1035263398,144.3928718763,145.4286154931,50720556,0.0,1.0
2021-10-26T00:00:00.000Z,149.32,150.84,149.0101,149.33,60893395,146.0546197567,147.5413798828,145.7514967546,146.0644010733,60893395,0.0,1.0
2021-10-27T00:00:00.000Z,148.85,149.73,148.49,149.36,56094929,145.5948978756,146.4556537381,145.2427704773,146.0937450232,56094929,0.0,1.0
2021-10-28T00:00:00.000Z,152.57,153.165,149.72,149.82,100077888,149.2335476579,149.8155359967,146.4458724214,146.5436855876,100077888,0.0,1.0
2021-10-29T00:00:00.000Z,149.8,149.94,146.4128,147.215,124953168,146.5241229544,146.6610613871,143.2109953892,143.9956526084,124953168,0.0,1.0
2021-11-01T00:00:00.000Z,148.96,149.7,147.8,148.985,73396551,145.7024923584,146.4263097882,144.5678596306,145.7269456499,73396551,0.0,1.0
2021-11-02T00:00:00.000Z,150.02,151.57,148.65,148.66,68922374,146.73931192,148.255415996,145.3992715432,145.4090528598,68922374,0.0,1.0
2021-11-03T00:00:00.000Z,151.49,151.97,149.82,150.39,54511534,148.177165463,148.6466686607,146.5436855876,147.1012206349,54511534,0.0,1.0
2021-11-04T00:00:00.000Z,150.96,152.43,150.64,151.58,60394616,147.6587556822,149.0966092252,147.3457535504,148.2651973126,60394616,0.0,1.0
2021-11-05T00:00:00.000Z,151.28,152.2,150.06,151.89,65463883,148.1869467796,149.088136567,146.9918907572,148.7844747909,65463883,0.22,1.0
2021-11-08T00:00:00.000Z,150.44,151.57,150.16,151.41,55020868,147.3641213216,148.4710174735,147.0898461689,148.3142888148,55020868,0.0,1.0
2021-11-09T00:00:00.000Z,150.81,151.428,150.0601,150.2,56573449,147.7265563448,148.3319207889,146.9919887126,147.1290283336,56573449,0.0,1.0
2021-11-10T00:00:00.000Z,147.92,150.13,147.85,150.02,65187092,144.8956449474,147.0604595454,144.8270761592,146.9527085926,65187092,0.0,1.0
2021-11-11T00:00:00.000Z,147.87,149.43,147.681,148.96,40999950,144.8466672416,146.3747716637,144.6615315135,145.9143812288,40999950,0.0,1.0
2021-11-12T00:00:00.000Z,149.99,150.4,147.48,148.43,63245197,146.9233219691,147.3249391569,144.4646411361,145.3952175469,63245197,0.0,1.0
2021-11-15T00:00:00.000Z,150.0,151.88,149.43,150.37,59222803,146.9331175102,148.7746792497,146.3747716637,147.2955525334,59222803,0.0,1.0
2021-11-16T00:00:00.000Z,151.0,151.488,149.34,149.94,59256210,147.912671627,148.3906940359,146.2866117932,146.8743442632,59256210,0.0,1.0
2021-11-17T00:00:00.000Z,153.49,155.0,150.99,150.995,88807000,150.3517613776,151.8308880939,147.9028760858,147.9077738564,88807000,0.0,1.0
2021-11-18T00:00:00.000Z,157.87,158.67,153.05,153.71,137827673,154.6422084089,155.4258517023,149.9207575663,150.5672632833,137827673,0.0,1.0
2021-11-19T00:00:00.000Z,160.55,161.02,156.5328,157.65,117305597,157.2674134418,157.7278038766,153.332348644,154.4267065032,117305597,0.0,1.0
2021-11-22T00:00:00.000Z,161.02,165.7,161.0,161.68,117467889,157.7278038766,162.312117143,157.7082127943,158.3743095937,117467889,0.0,1.0
2021-11-23T00:00:00.000Z,161.41,161.8,159.0601,161.12,96041899,158.1098299822,158.4918560877,155.8079757633,157.8257592883,96041899,0.0,1.0
2021-11-24T00:00:00.000Z,161.94,162.14,159.64,160.75,69463623,158.628993664,158.8249044874,156.3760191955,157.4633242651,69463623,0.0,1.0
2021-11-26T00:00:00.000Z,156.81,160.45,156.36,159.565,76959752,153.6038810452,157.1694580301,153.1630816927,156.3025526368,76959752,0.0,1.0
2021-11-29T00:00:00.000Z,160.24,161.19,158.7901,159.37,88748217,156.9637516656,157.8943280765,155.5434961517,156.111539584,88748217,0.0,1.0
2021-11-30T00:00:00.000Z,165.3,165.52,159.92,159.985,174048056,161.9202954963,162.1357974019,156.6502943482,156.7139653658,174048056,0.0,1.0
2021-12-01T00:00:00.000Z,164.77,170.3,164.53,167.48,152423003,161.4011318144,166.8180660799,161.1660388264,164.0557234707,152423003,0.0,1.0
2021-12-02T00:00:00.000Z,163.76,164.2,157.8,158.735,136739174,160.4117821565,160.8427859679,154.5736396208,155.4895227199,136739174,0.0,1.0
2021-12-03T00:00:00.000Z,161.84,164.96,159.72,164.02,118023116,158.5310382524,161.5872470966,156.4543835249,160.6664662268,118023116,0.0,1.0
2021-12-06T00:00:00.000Z,165.32,167.8799,164.28,164.29,107496982,161.9398865786,164.447447162,160.9211502972,160.9309458384,107496982,0.0,1.0
2021-12-07T00:00:00.000Z,171.18,171.58,168.34,169.08,120405352,167.6800737027,168.0718953494,164.8981400111,165.6230100575,120405352,0.0,1.0
2021-12-08T00:00:00.000Z,175.08,175.96,170.7,172.125,116998901,171.5003347579,172.3623423807,167.2098877266,168.605752343,116998901,0.0,1.0
2021-12-09T00:00:00.000Z,174.56,176.75,173.92,174.91,108923739,170.9909666172,173.1361901329,170.3640519825,171.3338105581,108923739,0.0,1.0
2021-12-10T00:00:00.000Z,179.45,179.63,174.69,175.205,115402731,175.7809862481,175.9573059891,171.1183086524,171.6227790225,115402731,0.0,1.0
2021-12-13T00:00:00.000Z,175.74,182.13,175.53,181.115,153237019,172.146840475,178.4061912809,171.9411341105,177.4119438524,153237019,0.0,1.0
2021-12-14T00:00:00.000Z,174.33,177.74,172.21,175.25,139380382,170.7656691704,174.1059487084,168.6890144429,171.6668589578,139380382,0.0,1.0
2021-12-15T00:00:00.000Z,179.3,179.5,172.3108,175.11,131063257,175.6340531306,175.8299639539,168.7877534979,171.5297213814,131063257,0.0,1.0
2021-12-16T00:00:00.000Z,172.26,181.14,170.75,179.28,150185843,168.7379921487,177.4364327053,167.2588654325,175.6144620482,150185843,0.0,1.0
2021-12-17T00:00:00.000Z,171.14,173.47,169.69,169.93,195923441,167.640891538,169.92325263,166.2205380687,166.4556310567,195923441,0.0,1.0
2021-12-20T00:00:00.000Z,169.75,170.58,167.46,168.28,107499114,166.2793113157,167.0923412326,164.0361323884,164.8393667641,107499114,0.0,1.0
2021-12-21T00:00:00.000Z,172.99,173.2,169.12,171.555,91185905,169.453066654,169.6587730185,165.6621922222,168.0474064964,91185905,0.0,1.0
2021-12-22T00:00:00.000Z,175.64,175.86,172.15,173.04,92135303,172.0488850633,172.264386969,168.6302411959,169.5020443598,92135303,0.0,1.0
2021-12-23T00:00:00.000Z,176.28,176.8499,175.27,175.85,68356567,172.675799698,173.2340475891,171.6864500401,172.2545914278,68356567,0.0,1.0
2021-12-27T00:00:00.000Z,180.33,180.42,177.07,177.085,74919582,176.6429938708,176.7311537413,173.4496474502,173.464340762,74919582,0.0,1.0
2021-12-28T00:00:00.000Z,179.29,181.33,178.53,180.16,79144339,175.6242575894,177.6225479875,174.8797964607,176.4764696709,79144339,0.0,1.0
2021-12-29T00:00:00.000Z,179.38,180.63,178.14,179.33,62348931,175.7124174599,176.9368601058,174.4977703551,175.6634397541,62348931,0.0,1.0
